0.5
0,1.0
1,0.5004199160167966
2,0.1289142171565687
3,0.012457508498300341
4,0.0004599080183963207
5,1.9996000799840032e-05
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0

0.9
0,1.0
1,0.8995222222222223
2,0.7326444444444444
3,0.511511111111111
4,0.29629999999999995
5,0.1438777777777778
6,0.06216666666666667
7,0.02397777777777778
8,0.008211111111111112
9,0.002655555555555556
10,0.000911111111111111
11,0.00037777777777777777
12,0.00017777777777777779
13,6.666666666666667e-05
14,1.1111111111111112e-05

0.95
0,1.0
1,0.9505315229975794
2,0.8614882643932218
3,0.7255867803389117
4,0.55440479949479
5,0.38586464582675506
6,0.2505736238290706
7,0.15593095463635406
8,0.09276918219134828
9,0.05420482054520577
10,0.031891379854752135
11,0.01887169771602989
12,0.010672560783075467
13,0.006009893695400483
14,0.003525944637406589

0.99
0,1.0
1,0.9892839107160892
2,0.9692657307342694
3,0.934986365013635
4,0.8827997172002828
5,0.8178769821230178
6,0.7468740531259468
7,0.6758509241490759
8,0.6074335925664075
9,0.545045954954045
10,0.4867488132511867
11,0.4343298656701344
12,0.3865064134935865
13,0.34448035551964445
14,0.3056559943440057

