0.5
0,1.0
1,0.49948010397920417
2,0.24899020195960808
3,0.12633473305338933
4,0.0622875424915017
5,0.03119376124775045
6,0.015256948610277947
7,0.007458508298340332
8,0.003799240151969606
9,0.001959608078384323
10,0.0009598080383923217
11,0.00043991201759648074
12,0.0001999600079984003
13,7.998400319936013e-05
14,1.9996000799840032e-05

0.9
0,1.0
1,0.8999000000000001
2,0.8076222222222222
3,0.7271444444444444
4,0.6544
5,0.5892000000000002
6,0.5306666666666666
7,0.47748888888888885
8,0.4299777777777778
9,0.38785555555555556
10,0.3487555555555556
11,0.3133777777777778
12,0.2815888888888889
13,0.2539222222222222
14,0.2295111111111111

0.95
0,1.0
1,0.948594884748974
2,0.9009893695400485
3,0.8551626144616358
4,0.8124197452899696
5,0.7710241027260288
6,0.7317545521524049
7,0.6948110725186823
8,0.6608251762972319
9,0.6274286917166615
10,0.5953162824965793
11,0.5649194821597727
12,0.5358383328070728
13,0.5089359014840543
14,0.4829070624144827

0.99
0,1.0
1,0.9899101100898899
2,0.97983032016968
3,0.9695586304413696
4,0.9596808403191598
5,0.9501767498232503
6,0.9406928593071407
7,0.9313200686799313
8,0.9220078779921221
9,0.9126249873750127
10,0.9041712958287043
11,0.894808605191395
12,0.8861933138066863
13,0.8773053226946774
14,0.8681648318351682

